Run,Organism,create_date,geo_loc_name_country,geo_loc_name_country_continent,Collection_Date,isolation_source,HOST
SRR8901646,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901647,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901648,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901649,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901650,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901651,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901652,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901653,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901654,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901655,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901656,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901657,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901658,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901659,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901660,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901661,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901662,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901663,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901664,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901665,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901666,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901667,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901668,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901669,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901670,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901671,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901672,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901673,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901674,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901675,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901676,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901677,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901678,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901679,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901680,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901681,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901682,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901683,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901684,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901685,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901686,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901687,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901688,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901689,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901690,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901691,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901692,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901693,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901694,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901695,Escherichia coli,2019-04-15T15:51:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901696,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901697,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901698,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901699,Escherichia coli,2019-04-15T15:51:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901700,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901701,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901702,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901703,Escherichia coli,2019-04-15T15:51:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901704,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901705,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901706,Escherichia coli,2019-04-15T15:51:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901707,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901708,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901709,Escherichia coli,2019-04-15T15:51:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901710,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901711,Escherichia coli,2019-04-15T15:51:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901712,Escherichia coli,2019-04-15T15:51:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901713,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901714,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901715,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901716,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901717,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901718,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901719,Escherichia coli,2019-04-15T15:54:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901720,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901721,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901722,Escherichia coli,2019-04-15T15:51:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901723,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901724,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901725,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901726,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901727,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901728,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901729,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901730,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901731,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901732,Escherichia coli,2019-04-15T15:51:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901733,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901734,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901735,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901736,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901737,Escherichia coli,2019-04-15T15:52:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901738,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901739,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901740,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901741,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901742,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901743,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901744,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901745,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901746,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901747,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901748,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901749,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901750,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901751,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901752,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901753,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901754,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901755,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901756,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901757,Escherichia coli,2019-04-15T15:51:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901758,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901759,Escherichia coli,2019-04-15T15:51:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901760,Escherichia coli,2019-04-15T15:54:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901761,Escherichia coli,2019-04-15T15:55:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901762,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901763,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901764,Escherichia coli,2019-04-15T15:52:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901765,Escherichia coli,2019-04-15T15:51:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901766,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901767,Escherichia coli,2019-04-15T15:51:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901768,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901769,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901770,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901771,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901772,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901773,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901774,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901775,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901776,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901777,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901778,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901779,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901780,Escherichia coli,2019-04-15T15:51:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901781,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901782,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901783,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901784,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901785,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901786,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901787,Escherichia coli,2019-04-15T15:51:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901788,Escherichia coli,2019-04-15T15:51:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901789,Escherichia coli,2019-04-15T15:53:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901790,Escherichia coli,2019-04-15T15:51:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901791,Escherichia coli,2019-04-15T15:51:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901792,Escherichia coli,2019-04-15T15:52:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901793,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901794,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901795,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901796,Escherichia coli,2019-04-15T15:51:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901797,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901798,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901799,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901800,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901801,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
